FINANCIAL ANALYSIS,,,Explain forms of dividends,"Cash Dividend: Cash dividend is the most popular form of dividend payout. In this, the company issues the dividend to all shareholders  where the money is deposited in the bank accounts of shareholders as per the holdings of the investors. Usually there is a predefined  process for the dividend declaration. Stock Dividend: If any company issues additional shares to common shareholders without any consideration then the action becomes stock  dividend. If the company issues less than 25% of the previously issued stocks then it will be treated as the stock dividend. If the issuance of  new shares is more than 25% of the last issue shares then it is treated as the stock split. Property Dividend: Any company can issue any non-monetary dividend to its shareholders. The issued property dividend would be recorded  against the current market price of the asset distributed. As the market price of the asset is expected to be either above or below the book  value therefore it would either incur profit or loss and accordingly would be entered in the books. This interpretation of the distributed asset may force businesses to intentionally issue the property dividend to manipulate the taxable income"
FINANCIAL ANALYSIS,,,Describe types of financial risks,"Financial risks that you should consider include the risks of inflation, rising or falling interest rates, loss of income, and liquidity. Liquidity is  the ability to convert assets into cash without loss of value"
FINANCIAL ANALYSIS,,,Exhibit self-confidence,Self-confidence can be demonstrated by how you present yourself and through your actions. It is shown in your personal hygiene and the  way you dress. It can also be shown through your relationships with others and your work habits.
FINANCIAL ANALYSIS,,,"Account for payroll transactions (e.g., earnings, taxes, benefits, other deductions)",Different types of accounts in payroll accounting: Gross Wages: Expense; Checking: Asset; FICA Tax Payable: Liability.
FINANCIAL ANALYSIS,,,Describe the nature of cash flows,Operating cash flow includes all cash generated by a company&apos;s main business activities. Investing cash flow includes all purchases of capital  assets and investments in other business ventures. Financing cash flow includes all proceeds gained from issuing debt and equity as well as  payments made by the company.
FINANCIAL ANALYSIS,,,Describe components of a collection system,"Cash payments, primarily from individuals in a retail business. Checks, from individuals in a retail environment and business customers. Credit and debit card payments from individuals and businesses. Online payment methods such as PayPal, from individuals and companies. Credit or payment plans, from both individuals and business customers. Other external payment sources, such as insurance companies, in certain types of companies."
FINANCIAL ANALYSIS,,,Apply information to accomplish a task,"Info can be applied to brainstorm promotional strategies based on data, important for marketing (different info gives you  different consumer preferences)."
FINANCIAL ANALYSIS,,,Extract relevant information from written materials,"Extracting information while reading is a process that consists of three main activities: pre-reading,reading and review. Before  you begin to read, determine what you need to know as a result of your reading. Scan the titles, headings, sub-headings, topic  sentences and graphics to more efficiently gather and prioritize the information. Always pay close attention to introductions  and summaries, as they will keep the information in context. During the pre-reading process, you may want to create your own  table of contents based upon the information you are seeking. You can use this as a guide later as you read, and when you  review, it can be used as a checklist so you can rest assured that you have covered everything. It helps if you know the  terminology involved in the material before you actually start."
FINANCIAL ANALYSIS,,,Explain the nature of risk management,"Risk management is a plan for protecting yourself and your property as well as reducing financial losses caused by perils,  hazards, or negligence. Personal risks, such as loss of income or life due to illness, disability, or unemployment are among the  most common risks. Property risks are also common. Liability risks are losses caused by negligence that leads to injury or property damage. Managing risk starts with risk avoidance or avoiding a risk. You cannot avoid all risks, but you can reduce  their likelihood in many cases by taking preventative measures (risk reduction). Sometimes you need to take on responsibility for a risk, such as when you know the possible loss will be small. This is called risk assumption. The most common way to deal  with risk, especially large risks, is to shift it, usually to an insurance company. Risk shifting takes the financial burden of a risk  and places it elsewhere for a fee."
FINANCIAL ANALYSIS,,,Explain legal considerations for accounting,"The most significant changes to corporate governance and accounting practice came with the Sarbanes-Oxley Act of 2002. The  act requires that CEOs, financial officers, accountants, and auditors comply with regulations and procedures designed to ensure  accurate representation of companies&apos; financial positions. It prohibits most loans to directors and executive officers, and forces  company insiders to report changes in ownership within two days after a transaction has been executed. Securities regulation  ensures that purchasers can learn the true nature of the securities they buy by providing a way to uncover fraud and unfair  practices."
FINANCIAL ANALYSIS,,,Explain the use of technology in accounting,"Most businesses use some type of accounting software to record and report their business transactions. Even when using an  automated system, you still need to collect and keep your source documents and each business transaction must be separated  into its debit and credit parts. Computerized posting to accounts is faster and eliminates accounting errors that a person might  make doing it manually. Daily, weekly, monthly, and annual reports can be generated quickly and accurately. Software is also  available for tax collection and reporting."
HUMAN RESOURCES MANAGEMENT,,,Explain the nature of financial needs,"One aspect of developing a financial plan is to know the difference between your needs and your wants. Furthermore, you  need to prioritize your needs and wants as you set your financial goals. As you do so, keep in mind your attitude toward money  and ask yourself if something is more important to spend money on now or to save for the future. Having choices with money  comes with a cost and with risk. Opportunity cost is the trade off of giving something up when choosing one thing over another.  Financial risks that you should consider include the risks of inflation, rising or falling interest rates, loss of income, and liquidity.  Liquidity is the ability to convert assets into cash without loss of value."
HUMAN RESOURCES MANAGEMENT,,,Discuss the nature of human resources management,"The main duties involved in human resources management include recruiting, hiring, orientation and training, scheduling, handling  employee complaints, assessing performance, discipline, and termination. Recruiting is the process of locating a pool of job applicants and  selecting potential employees from this pool. The hiring process involves interviewing, background checks, and pre-employment testing. Orientation and training programs can be formal or informal, depending on the business. Employee complaints and grievances vary widely,  but all should be taken seriously and confidentially. Employee evaluation is usually done annually, and it enables management to develop  better, more productive workers. Handling discipline takes two forms: preventative and corrective. Termination is based on poor performance or bad behavior."
HUMAN RESOURCES MANAGEMENT,,,Explain the role of training and human resource development,"Training helps employees gain the necessary professional or technical skills to do their jobs and shows the business is invested in them This creates positive employee morale and motivation While training can be costly up front, it&apos;s a long-term investment in the growth and development of your human resources With training, be sure to choose quality instructors, whether it be a professional educator or a qualified staff member Having the right training materials is also important – after the training is over, these materials will be valuable resources for the trainees Create follow-up, ongoing training programs to maintain and measure these new skill levels"
HUMAN RESOURCES MANAGEMENT,,,Explain the role of ethics in human resources management.,"Ethics are standards set by organizations that help ensure that people are treated fairly and honestly. In human resources management this  includes making decisions that promote workplace cohesion and establishing standards and procedures that assures in all situations that  individuals are treated equally. Ethics policies in the area of human resources can include discrimination, sexual harassment, and treatment  of employees. Ethical breaches in this area can damage a company’s reputation, reduce employee loyalty, and create litigation."
HUMAN RESOURCES MANAGEMENT,,,Describe the use of technology in human resources management,Technology is used more and more in the area of recruiting and hiring employees. Effective sources for locating prospective employees  now include Internet career services and company websites. Many companies ask applicants to fill out an application online or at a  computer terminal at the company’s location. New employee orientation also makes use of technology for job training and disseminating company policies. Payroll functions are automated in many companies.
HUMAN RESOURCES MANAGEMENT,,,Explain the importance of human relations in business,"HR is responsible for recruiting, hiring, and retaining top talent for a business Develops training programs for employees A well-trained staff = lower employee turnover = lower organizational costs Responsible for enforcing company guidelines and policies"
HUMAN RESOURCES MANAGEMENT,,,Explain techniques for recruiting new employees,"Spread word-of-mouth information about position availability (or future openings) to all current employees so they can reach out to their  own networks to fill these positions. Network at trade shows or trade groups, even if there is no current position to fill. Build a reputation of being the employer of choice in your industry. Ensure your organization’s mission and corporate culture make potential employees feel they are in a place of growth, support, and  development. Use headhunters and recruiters as these firms have already developed pools of qualified candidates; the credibility in their selections is  often worth the time and costs (20-35% of the new recruit’s annual salary). Use the Internet: external websites, such as Monster.com or hotjobs.com are great places to post positions or to search through thousands  of job searchers. Use your website to tell potential employees about the vision, mission, values &amp; culture of the company; create a “Join Our Team” page."
HUMAN RESOURCES MANAGEMENT,,,Explain labor-relations issues,"Such issues include health and safety concerns, attendance and staffing issues, wage and hour issues, leave issues, changes in work schedules, layoffs, and temporary reductions in hours or closure of the business to reduce infection rates."
HUMAN RESOURCES MANAGEMENT,,,Explain human resources management functions,"three major areas: staffing, employee compensation and benefits, and defining/designing work. Essentially, the purpose of HRM is to maximize the productivity of an organization by optimizing the effectiveness of its employees."
HUMAN RESOURCES MANAGEMENT,,,"Describe planning techniques used in the hiring process (e.g., succession planning, forecasting, etc.)",● General Information ● Position Purpose ● Essential Functions ● Minimum Requirements ● Preferred Qualifications
HUMAN RESOURCES MANAGEMENT,,,Describe elements of a human resources management’s communications program.,"Communication is used in human resources to relay information from directors to employees. This information pertains to company policies or goals. Effective communication increases productivity, which benefits employees and the company. Proper communication techniques can boost employee morale to create a positive work atmosphere."
HUMAN RESOURCES MANAGEMENT,,,Maintain confidentiality in dealing with personnel.,"All employee records should be kept in a secure location, such as a locked cabinet or locked office. Keep in separate files."
HUMAN RESOURCES MANAGEMENT,,,Explain ways to build employee morale,"Develop healthcare plans, retirement benefits and working hours that are suitable to employees’ needs Promotion and development opportunities to advance/improve each employee Create a cohesive team atmosphere through company activities such as holiday dinners"
HUMAN RESOURCES MANAGEMENT,,,Explain the concept of staff motivation,"Getting people excited about their work, giving employees a sense of pride, and rewarding a job well done can motivate staff. The key is to find out what is important to those who need to be motivated (example: if money seems to be the primary motivator, then  contests, bonuses, or commissions could be used). Supervisors should sit down with employees on a regular basis &amp; ensure people are making progress on their personal development plans. Two ways to motivate staff: ● Incentives: short-term (example: bonuses) ● Accountability: long-term (example: additional training)"
HUMAN RESOURCES MANAGEMENT,,,"Explain contingency factors affecting job offers (background checks, drug tests, physical results, etc.)","A contingency is a caveat or exception to the agreed upon terms of a contract or offer, background checks, drug tests, economic growth,  and technological advances."
HUMAN RESOURCES MANAGEMENT,,,Track job applicants,"type of software application that handles the recruitment process, namely by sorting through thousands of resumes, to determine which  ones are the best fit for the positions for which they were submitted, help employers save time and paper and help them stay organized"
HUMAN RESOURCES MANAGEMENT,,,Complete new hire documentation and reporting.,follow policies and get assigned leads
HUMAN RESOURCES MANAGEMENT,,,Explain trends in human resources management.,"more social, benefits, technological advancements, feedback, people seek more independence and opportunities"
HUMAN RESOURCES MANAGEMENT,,,Determine turnover rate and its causes.,"employees leave - higher pay, not engaged, uninterested, poorly managed"
HUMAN RESOURCES MANAGEMENT,,,Identify and report factors negatively impacting productivity.,"attitude, health, downsizing, outsourcing, heavy workloads, stress, inadequate resources, poor leadership, lack or role/accountability clarity,  personality/ego/value clashes, poor team selection, outdated technology, harassment, discrimination, poor management"
HUMAN RESOURCES MANAGEMENT,,,Administer worker’s compensation claim.,insurance to cover injured employees
HUMAN RESOURCES MANAGEMENT,,,Process OSHA documentation,encourages all employers to adopt an Injury and Illness Prevention Program. ... Many states have requirements or voluntary guidelines for  workplace Injury and Illness Prevention Programs.
HUMAN RESOURCES MANAGEMENT,,,Mine data in the human resource information system.,the practice of examining large databases in order to generate new information.
HUMAN RESOURCES MANAGEMENT,,,Explain the nature of a learning management system (LMS),"software application for the administration, documentation, tracking, reporting and delivery of educational courses or training programs"
HUMAN RESOURCES MANAGEMENT,,,Capture and store data in a learning management system (LMS),updates on progress
HUMAN RESOURCES MANAGEMENT,,,Mine data in learning management systems (LMS),Look through progress
HUMAN RESOURCES MANAGEMENT,,,Describe general health &amp; safety practices monitored and assessed by human resources management.,"use of equipment, following policies"
HUMAN RESOURCES MANAGEMENT,,,Discuss the nature of incident and emergency responses plans.,"should also include a process for damage assessment, salvage, protection of undamaged property and cleanup following an incident. These  actions to minimize further damage and business disruption are examples of property conservation."
HUMAN RESOURCES MANAGEMENT,,,Describe the nature of employee-assistance programs,"work-based intervention program designed to identify and assist employees in resolving personal problems (e.g., marital, financial or  emotional problems; family issues; substance/alcohol abuse) that may be adversely affecting the employee&apos;s performance."
HUMAN RESOURCES MANAGEMENT,,,Identify potential workplace violence conditions,"Workplace violence is violence or the threat of violence against workers, cultural difference"
HUMAN RESOURCES MANAGEMENT,,,Perform post-employment offer activities,Developing a job offer requires an understanding of what job functions the position will entail as well as looking at market research for an  appropriate salary and benefits package that will be competitive with similar positions in the area.
HUMAN RESOURCES MANAGEMENT,,,Explain the use of employment contracts,"Employment contracts are useful for explaining the details of the employee-employer relationship to prevent a possible &quot;implied&quot; contract, according to All Business website. ... To counter an implied contract, you can use a written contract that guarantees only basics, such as the hiring date and hour wage or salary."
HUMAN RESOURCES MANAGEMENT,,,Explain standard relocation practices,"Companies use relocation packages as recruiting tools and as incentives for transfers, house hunting, storing/moving expenses, temporary  living expenses"
HUMAN RESOURCES MANAGEMENT,,,Assist with employee relocation,"pack/unpack services, moving company, home sale, temporary housing, transportation, child care costs, spousal employment"
HUMAN RESOURCES MANAGEMENT,,,Process immigration-related records.,Must check with the legality of the issue.
HUMAN RESOURCES MANAGEMENT,,,Conduct gap and/or needs analysis to identify human-resources development needs,"planning tools, projecting staffing, current staffing, strategies"
HUMAN RESOURCES MANAGEMENT,,,Assess company&apos;s learning needs,"analyze employee’s performance, their current performance, identify gaps, prioritize needs, evaluate, pinpoint area of improvements"
HUMAN RESOURCES MANAGEMENT,,,Determine learning objectives,"Learning objectives are statements that define the expected goal of a curriculum, course, lesson or activity in terms of demonstrable skills  or knowledge that will be acquired by a student as a result of instruction."
HUMAN RESOURCES MANAGEMENT,,,Choose learning methods,"Any method of learning should support individuals, teams or the organization as a whole to build capability that meets business needs. As  working environments become more complex and greater agility is needed to ensure capability among employees, it&apos;s more important than  ever to consider the breadth of different learning methods available."
HUMAN RESOURCES MANAGEMENT,,,Write training activities,establish what will be done and how
HUMAN RESOURCES MANAGEMENT,,,Evaluate learning,"tests, see strengths and weaknesses"
HUMAN RESOURCES MANAGEMENT,,,"Determine issues impacting human-resources development (e.g., organizational culture","and policies, societal norms, etc.) competition, new technological developments, policies, new societal norms, economic impact"
HUMAN RESOURCES MANAGEMENT,,,Assess effectiveness of employee-relations activities,"credible communication, hr access, job recognition, welfare, information exchange"
HUMAN RESOURCES MANAGEMENT,,,Explain labor-relations issues,"correct inappropriate behavior, legal issues, conflict management, attendance, disciplinary action"
HUMAN RESOURCES MANAGEMENT,,,Foster employee engagement and commitment,"While commitment refers to employee&apos;s satisfaction as well as identification with the organization, employee engagement goes a step  further, and involves the employee making discretionary efforts towards attainment of organizational goals, get goals, team trust, celebrate  contributions, codependency, lead, trust, be strategic, job satisfaction, set up systems, benefits ( higher than what the market dictates)"
HUMAN RESOURCES MANAGEMENT,,,"Explain the nature of benefit plans (e.g., health insurance, life insurance, educational assistance,","health club membership, etc.) Employee benefits are optional, non-wage compensation provided to employees in addition to their normal wages or salaries. These types  of benefits may include group insurance (health, dental, vision, life etc.), disability income protection, retirement benefits, daycare, tuition  reimbursement, sick leave, vacation (paid and non-paid), funding of education, as well as flexible and alternative work arrangements."
HUMAN RESOURCES MANAGEMENT,,,Explain the nature of fitness/wellness programs offered by businesses,"gyms, smoking termination programs, transportation options, paramedical services (massages), yoga, lunch &amp; healthy snacks, employee  assistance programs, naps, wellness adventures, weight loss challenges...wellbeing of employees = wellbeing of company"
HUMAN RESOURCES MANAGEMENT,,,Explain the nature of retirement plans,"It is the process of determining retirement income goals and the actions and decisions necessary to achieve those goals. Retirement  planning includes identifying sources of income, estimating expenses, implementing a savings program and managing assets."
HUMAN RESOURCES MANAGEMENT,,,Discuss the nature of executive compensation,financial compensation and other non-financial awards received by an executive from their firm for their service to the organization.
HUMAN RESOURCES MANAGEMENT,,,Explain payroll functions,"it ensures that all employees receive their wages. In practice, the payroll function extends to a fairly wide range of administrative and labor  issues."
HUMAN RESOURCES MANAGEMENT,,,Manage flexible work arrangements,"flexibility in the scheduling of hours worked, such as alternative work schedules (e.g., flex time and compressed workweeks), and  arrangements regarding shift and break schedules; ... flexibility in the number of hours worked, such as part time work and job shares.  Make sure work is completed = company engagement"
HUMAN RESOURCES MANAGEMENT,,,Administer leave management procedures,Having a reliable leave management system is important. Research has shown that poor leave management practices may negatively affect  employee performance. It can also affect employee morale and therefore impact project deliverables...make sure policies are followed
HUMAN RESOURCES MANAGEMENT,,,Administer employee fitness/wellness programs,"implement programs, gyms, smoking cessation, yoga, healthy food, rest/breaks/naps"
HUMAN RESOURCES MANAGEMENT,,,Arrange pension/retirement benefits for employees,A traditional pension plan that defines a benefit for an employee upon that employee&apos;s retirement is a defined benefit plan
HUMAN RESOURCES MANAGEMENT,,,Identify emerging compensation issues,"technology/innovation, manufacturing, affordable care, workplace safety"
HUMAN RESOURCES MANAGEMENT,,,Determine ways of reinforcing the company’s image through employee performance.,"Employee performance can reinforce a company’s image through suggestion selling, order processing and fulfillment, and effective selling skills. Suggestion selling is useful for making the customer happier with his/her original purchase. Sales employees can improve customer satisfaction by the speed and care in which they handle orders. This applies, as well, to handling returns and refunds. Selling skills, such as an appropriate, pleasant greeting and a reassuring departure are useful tools in maintaining a good image. Offer  helpful comments during and after a sale and always thank the customer in order to build a good relationship. Follow up on all promises  made to a customer, and check on their level of satisfaction after a purchase. Positive customer-client relations require compassionate and immediate action when dealing with complaints and inquiries."
HUMAN RESOURCES MANAGEMENT,,,Analyze employer expectations in the business environment.,"Employers expect a lot of things from their employees, including cooperation, initiative, and a strong work ethic. Employees need to display  a willingness to follow directions, to learn job tasks and skills, and to take on responsibility on the job. Employers expect you to manage  yourself, your time, and your emotions in the workplace. Your employer will expect you to behave ethically and follow all company  procedures and laws. Be honest, fair, and open on the job, and avoid prejudice and judgment of others."
HUMAN RESOURCES MANAGEMENT,,,Explain possible advancement patterns for jobs.,"In many industries, jobs can be categorized based on skill level. One can advance from one level to the next through experience, education,  attrition, and promotion. Entry-level jobs usually require no prior experience and involve only limited decision making. Career-sustaining jobs are the next level, requiring more skill and experience. Specialist positions often involve a demonstration of leadership and decision making ability, and are often long-term positions. Supervisory positions require good management skills and hold much responsibility. Top  management is usually the highest level. People at this level are capable of running entire companies or divisions. They are skilled in a  large number of areas and are responsible for the final success of the business or division."
HUMAN RESOURCES MANAGEMENT,,,Describe the use of technology in human resources management,"For the human resources industry in specific, HR technology is used to attract, hire, retain and maintain talent, support workforce  administration, and optimize workforce management. HR technology also provides managers with the necessary decision making tools to  allow them to make more effective HR-related decisions."
HUMAN RESOURCES MANAGEMENT,,,Explain labor-relations issues,Are actions taken by employers or unions that are illegal under the National Labor Relations Act (NLRA) and other labor laws. Some of  these rules apply to the interactions between the employer and the union; others protect individual workers from unfair treatment by an  employer or union.
HUMAN RESOURCES MANAGEMENT,,,Coach others,Make sure they understand what they are supposed to do. Do it sans error. Be patient and always positive when helping others out.  Proper coaching can lead to better employee retention and sustainability as a result.
HUMAN RESOURCES MANAGEMENT,,,Determine learning objectives,"Learning objectives are statements that define the expected goal of a curriculum, course, lesson or activity in terms of demonstrable skills  or knowledge that will be acquired by a student as a result of instruction. Different ones for different situations."
HUMAN RESOURCES MANAGEMENT,,,Facilitate employee learning,"Communicate strategy, help learn with new opportunities, manage opportunities for high-potential employees, help them customize  their career, articulate expectations, managers are a source for developmental experiences."
HUMAN RESOURCES MANAGEMENT,,,Choose learning methods,"Any method of learning should support individuals, teams or the organisation as a whole to build capability that meets business needs. As  working environments become more complex and greater agility is needed to ensure capability among employees, it&apos;s more important  than ever to consider the breadth of different learning methods available."
HUMAN RESOURCES MANAGEMENT,,,Explain the nature of organizational culture,"A system of shared assumptions, values, and beliefs, which governs how people behave in organizations. These shared values have a  strong influence on the people in the organization and dictate how they dress, act, and perform their jobs."
HUMAN RESOURCES MANAGEMENT,,,Perform post-employment offer activities,Developing a job offer requires an understanding of what job functions the position will entail as well as looking at market research for an  appropriate salary and benefits package that will be competitive with similar positions in the area.
HUMAN RESOURCES MANAGEMENT,,,Explain the use of employment contracts,"Employment contracts are useful for explaining the details of the employee-employer relationship to prevent a possible &quot;implied&quot;  contract, according to the AllBusiness website. To counter an implied contract, you can use a written contract that guarantees only  basics, such as the hiring date and hour wage or salary."
HUMAN RESOURCES MANAGEMENT,,,Explain standard relocation practices,"Companies use relocation packages as recruiting tools and as incentives for transfers, house hunting, storing/moving expenses,  temporary living expenses."
HUMAN RESOURCES MANAGEMENT,,,Implement employee-development program,"Employee development programs are ways to improve an employee&apos;s broader skills as a person over an extended time period in a more  holistic approach. Learning and development opportunities help boost employee engagement and productivity. Often, these programs  are administered or managed by human resources departments."
HUMAN RESOURCES MANAGEMENT,,,Assist with establishment of work rules,Description of current policy Company needs to be seen as fair View from standpoint of business View from standpoint of employee
HUMAN RESOURCES MANAGEMENT,,,Demonstrate systematic behavior,"Demonstrating systematic behavior is immensely profitable in the workplace. plan out approach / know what you are going to do before you do it be productive stay organized and orderly act in a methodical manner will increase employee focus, efficiency and productivity, which will result in an increase in profits"
HUMAN RESOURCES MANAGEMENT,,,Explain the nature of fitness/health programs offered by businesses,"Gyms, smoking termination programs, transportation options, paramedical services (massages), yoga, lunch &amp; healthy snacks, employee  assistance programs, naps, wellness adventures, weight loss challenges...wellbeing of employees = wellbeing of company."
HUMAN RESOURCES MANAGEMENT,,,Administer employee fitness/wellness programs,"Implement programs, gyms, smoking cessation, yoga, healthy food, rest/breaks/naps."
HUMAN RESOURCES MANAGEMENT,,,Describe ways that businesses build positive employer-employee relationships,"Suggestion Selling Speed and care in which situations are handled Appropriate, pleasant greeting and reassuring departure Offer helpful comments Follow up on all promises Compassionate and immediate action when dealing with complaints"
INFORMATION MANAGEMENT,,,Explain the concept of productivity,"Productivity is commonly defined as a ratio between the output volume and the volume of inputs. In other words, it measures how  efficiently production inputs, such as labour and capital, are being used in an economy to produce a given level of output."
INFORMATION MANAGEMENT,,,Evaluate the quality and source of information.,"Information is widely accessible in today’s market so evaluation tools can be used to determine validity. A reader should determine who the  intended audience is, if the data provided is fact or opinion, and if a credible author is attached to the information. Further, factual  documents should be supported with evidence including primary and secondary information. Quality information should be timely."
INFORMATION MANAGEMENT,,,Discuss the nature of information management.,"Information management is the process of collecting and analyzing data that can be used in the strategic decision making process for a  business. This can support a variety of business functions including developing customer databases, managing electronic purchasing  decisions, and monitoring competitor information."
INFORMATION MANAGEMENT,,,Describe the need for marketing information,"Marketing information allows businesses to increase sales and profits. It also helps decide what products to produce, what price to them at  and who will buy them."
INFORMATION MANAGEMENT,,,Explain the nature of marketing research in a marketing-information function,"Marketing information system – a set of procedures and methods that regularly generates, stores, analyzes, and distributes information for  use in marketing and business decisions."
INFORMATION MANAGEMENT,,,Describe the use of technology in the marketing information management function,Technology allows for the use of online customer surveys and keeps businesses’ consumer information well organized.
INFORMATION MANAGEMENT,,,Basic database applications,Maintaining a database for each customer group enables the company to better promote information to each individual based on their  product needs and wants. Zip code information saves money on mailings due to bulk rates.
INFORMATION MANAGEMENT,,,Identify information monitored for marketing decision-making,"Consumer information includes age, gender, income, education, and family size. Marketing mix information is about basic products, product features, services, product packaging, and guarantees.  Business environment information is about type of competition, competitor’s strengths and strategies, economic conditions, and  government regulations."
INFORMATION MANAGEMENT,,,Identify issues and trends in retailing.,"Issues: Consumers are choosing multichannel buying experiences, customers expect a seamless experience, a siloed marketing  infrastructure makes it expensive and unwieldy to get your message across. Trends: Invest in omni channel retail strategies, provide a  personalized retail experience, expand into emerging markets and create new channels."
INFORMATION MANAGEMENT,,,Identify reasons for changes occurring in retailing.,"Rise of online shopping, economic disruption and an overabundance of retail space."
INFORMATION MANAGEMENT,,,Acquire product information for use in selling.,"This info can be found through 4 channels: direct experience, written publications, other people, and formal training"
INFORMATION MANAGEMENT,,,Identify trends in social-media space,"Facebook is becoming less popular among younger users, whereas Twitter and Instagram are getting more popular. Snapchat is a social  media platform that is often used by younger users but overlooked by businesses, providing for heightened opportunity."
INFORMATION MANAGEMENT,,,Apply ethics to digital communications,"Fairness - Use the power of communication with care. Respect - Respect the users&apos; personalities and opinions. Responsibility - Assume  responsibility for the content of a statement as a communicator. Clarity - Define rules and guidelines as orientation for the employees of a  company. Transparency - Disclose role as communicator and the motivation. Courtesy - Use the right tone. Privacy - Treat personal matters  personally, and confidential matters as confidential. Sell good/service/idea/to individuals If at least one individual in a group is committed to purchasing an item or convinced on a sales concept, it gives the other group members  pressure to go along with what one individual did. Give one individual a sample or a description so they can share their opinions with everyone else, drawing in more attention and potential sales. Maintain sales standards Focus on the existing customers, learn about competitors, innovation and unique products, cultivate value, build a customer service  approach, customer relations, promotion, and marketing."
INFORMATION MANAGEMENT,,,Identify ways that technology impacts business,"Technology allows the speed of business transactions to occur globally; financial transactions are becoming instantaneous.  Customers have come to expect more choices and higher levels of customer service due to advances in technology. Furthermore,  they are able to access more information on which to compare prices, research choices and features, and base their buying decisions."
INFORMATION MANAGEMENT,,,Explain the role of information systems,"An information system is a set of procedures and methods that generate, store, analyze, and distribute information for use in making business decisions. Such systems organize, collect, and store data for current use or future decisions. Most information  systems rely on data about current customers, sales reports, and inventory levels. Businesses use this information to make decisions about advertising, product planning, and pricing. Information can be secured through the use of primary data, including company  records or government data, or secondary data, such as customer surveys."
INFORMATION MANAGEMENT,,,Discuss principles of computer systems,"A system of interconnected computers that share a central storage system and various peripheral devices such as printers, scanners,  or routers. Each computer connected to the system can operate independently, but has the ability to communicate with other  external devices and computers."
INFORMATION MANAGEMENT,,,Describe current business trends,"Assessing current business trends is important to both business and professional growth. Business owners and entrepreneurs should  keep up-to-date through a variety of means. Classes are offered at vocational/technical schools, two- and four-year colleges, and  online. Joining a professional association or club is an excellent way to stay current with trends and knowledge relevant to an industry. Another way to stay up-to-date is by reading journals, professional trade publications, news sources, websites, and blogs. Attend professional conferences, meetings, seminars, and speakers. These activities also provide the opportunity for networking,  wherein you can learn from colleagues by sharing insight and experience."
INFORMATION MANAGEMENT,,,Analyze the impact of technology on marketing,"- Customer relationship management (CRM) involves finding customers &amp; keeping them satisfied through: database marketing,  creating and maintaining customer lists, and online customer surveys. - Television advertising has less impact than it used to. - Technology has made distribution simpler: The Internet allows much greater reach with lower costs. - Marketers must have a social media strategy (Facebook, Twitter...). - The internet has increased a marketer&apos;s ability to measure effectiveness, track customer buying behaviour, conduct research  and manage data."
INFORMATION MANAGEMENT,,,Describe the scope of the internet,"The internet is the worldwide, publicly accessible system of interconnected computer networks that transmit data by packet  switching using the standard IP. It consists of millions of smaller business, academic, domestic and government networks, which  together carry various information and services, such as electronic mail, online chat, and interlinked Web pages and other  documents of the WWW. The internet is one of the uses of communication. through the internet, society has access to global  information and instant communication."
MARKETING,,,Apply information to accomplish a task,"Info can be applied to brainstorm promotional strategies based on data, important for marketing (different info gives you different  consumer preferences)."
MARKETING,,,Explain marketing and its importance in a global economy.,"As the global economy has expanded, brands must use technology and communication to establish themselves in a variety of markets.  Marketing is a tool that is used to persuade customers and must be employed in order for businesses to sell their products."
MARKETING,,,Explain customer buying behavior,"● Customers buy to satisfy their wants/needs ● Looking for value, benefit, or utility from a product/service ● Companies monitor &amp; analyze buying behavior to provide the right products and create the right marketing strategies to reach,  inform, and motivate customers. ● Products’ features and benefits, as well as the companies’ promotion and advertising are used to encourage customer buying"
MARKETING,,,Motivational theories that impact buying behavior,"Maslow described a hierarchy of human needs that drives behavior: ● Physiological – basic needs (food, water, air, etc) ● Safety – both physical &amp; financial ● Social – love &amp; belonging ● Esteem – confidence, achievement, respect ● Self-actualization – achieving one’s full potential/personal growth"
MARKETING,,,Explain marketing and its related activities,"Marketing defines and develops products, prices them, promotes them, and then distributes them in a way that helps a company create  and sustain demand for their products Marketing can be divided into four general set of activities, which include: ● Product: the good or service offered to consumers ● Price: what consumers will pay for the good or service ● Place: where consumers can purchase the good or service ● Promotion: methods used to promote the good/service; includes advertising, personal selling, sales promotion, &amp; publicity."
MARKETING,,,Describe the marketing functions,"● Financing – budgeting for marketing activities ● Pricing – establishing and communicating value of the product to customers ● Promotion – communicating information to customers ● Product/service management – assisting in the design and development of products that will meet customer wants/needs ● Distribution – best methods for customers to locate, obtain, and use products/services. ● Selling – direct, personal communications with prospective customers ● Marketing Information Management – obtaining, managing, and using market information"
MARKETING,,,Explain concept of marketing strategies,"Marketing strategy is a powerful process that gives an organization a competitive advantage in the marketplace Marketing strategies serve as the fundamental underpinning of marketing plans designed to reach marketing objectives Marketing strategies are partially derived from broader corporate strategies, corporate missions, and corporate goals"
MARKETING,,,Explain the nature of marketing plans,Describes how you will organize the business; details pricing strategies and promotional plans with timetables and ways to evaluate. Includes SWOT Analysis: which identifies internal strengths &amp; weaknesses of business and the external opportunities &amp; threats in market.
MARKETING,,,Explain concept of merchandising,"Determines the product mix for a business Agrees on what you are selling, how you are arranging the products, and how to get the product into the hands of the customer"
